"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","key_press","success","response","participant_response","agent_decision_1","agent_decision_2","beads_shown","button_pressed","Color"
"html-keyboard-response","2041","52321","0.0-2041.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:49%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:49%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2042","52337","0.0-2042.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:48%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:48%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2043","52353","0.0-2043.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:47%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:47%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2044","52368","0.0-2044.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:46%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:46%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2045","52381","0.0-2045.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:45%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:45%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2046","52395","0.0-2046.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:44%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:44%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2047","52411","0.0-2047.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:43%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:43%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2048","52425","0.0-2048.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:42%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:42%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2049","52443","0.0-2049.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:41%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:41%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2050","52458","0.0-2050.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:40%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:40%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2051","52473","0.0-2051.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:39%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:39%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2052","52488","0.0-2052.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:38%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:38%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2053","52505","0.0-2053.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:37%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:37%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2054","52521","0.0-2054.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:36%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:36%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2055","52537","0.0-2055.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:35%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:35%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2056","52552","0.0-2056.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:34%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:34%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2057","52568","0.0-2057.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:33%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:33%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2058","52583","0.0-2058.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:32%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:32%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2059","52596","0.0-2059.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:31%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:31%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2060","52611","0.0-2060.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:30%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:30%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2061","52622","0.0-2061.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:29%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:29%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
"html-keyboard-response","2062","52638","0.0-2062.0","","null","

                <img src=""img/hand_back.png""
                 style=""position:absolute;
                 top:28%;
                 left:46%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                 <img src=""img/hand_flipped.png""
                 style=""position:absolute;
                 top:28%;
                 left:54%;
                 transform: translate(-50%, -50%) rotate(180deg);
                 height:200px;
                 width:auto;
                 ""/>

                <img src='img/jar_covered_opened.png'
                style=""position:absolute;
                top:50%;
                left:53%;
                height: 600px;
                margin-top:-430px;
                margin-left:-290px;""/>

                
                <img src=""img/faces/3.png""
                style=""position:absolute;
                top:10%;
                left:85%;
                height:200px;
                width:auto;""/>

                <img src=""img/faces/4.png""
                style=""position:absolute;
                top:50%;
                left:85%;
                height:200px;
                width:auto;""/>


            <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>

                <p style=""position:absolute;
                top:90%;
                left:50%;
                transform: translate(-50%, -50%);"">Players replacing beads</p>

                ","null","","","","","","","",""
